,dup_view_count,time_diff,vs,issu_ratio,c_label,user_id
3116,0.0024038461538461522,0.08838158886805442,0.8108628845411251,0.8235294117647058,1,joyj312
3117,0.0017286084701815113,0.052812960958775225,0.8365828692959554,0.8279569892473119,1,joylee
3118,0.0,0.013218932133924895,0.8581471634058438,0.625,2,joymin
3119,0.0,0.014212329685554827,0.5614829979857054,0.125,0,joys
3120,0.002136752136752136,0.08313872360262632,0.5294644465864325,1.0,1,jp022695
3121,0.0007541478129713397,0.012597827046805676,0.9381667122538294,1.0,1,jpark
3122,0.007504690431519696,0.08696117879199129,0.5214703915601373,0.5714285714285714,2,jpbae
3123,0.012820512820512817,0.07281964108713979,0.7672403511777144,0.9,1,jpgrace
3124,0.0,0.035177049629691697,0.8253560937564945,0.5263157894736842,2,jpk21
3125,0.0006868131868131844,0.018050007360208224,0.9808611252214233,1.0,1,jproh
3126,0.0,0.02065297598043087,0.8354507095507788,1.0,1,jpsun
3127,0.0038461538461538464,0.016678075375588908,0.7856446024799418,1.0,1,jr0927
3128,0.0,0.011779035624559446,0.6963298535132506,0.9,1,jrkim
3129,0.003496503496503496,0.03540924301661274,0.7038187877908701,1.0,1,jrkwon
3130,0.006410256410256415,0.02051841408212936,0.7164717537492662,1.0,1,jrpark
3131,0.0,0.047163479261159436,0.8468890017713869,0.14285714285714285,0,js
3132,0.005917159763313605,0.21623151860616271,0.7939164106385651,1.0,1,js11k
3133,0.007957559681697611,0.034924886847832244,0.6436904203538113,0.8285714285714286,1,js3416
3134,0.0024038461538461522,0.01640920793851924,0.9369542948470418,1.0,1,js8027
3135,0.005494505494505496,0.014356666206635494,1.0,1.0,1,js_yang
3136,0.00469043151969982,0.020952055126915774,0.7731688915131659,0.9565217391304348,1,jscheel
3137,0.002564102564102562,0.01964446067168641,0.7320557530999271,1.0,1,jschoi7
3138,0.005244755244755248,0.0033149181547117747,0.7193939076968523,0.2,0,jschon
3139,0.03365384615384616,0.14150506011769776,0.7526668490153174,1.0,1,jschung
3140,0.011705685618729096,0.007869654935828863,0.9344749889510174,0.9666666666666667,1,jschung2
3141,0.0,0.00682996949052259,0.6832354030291511,0.5,2,jsd20541
3142,0.0,0.059972577812864095,0.9025657283999735,1.0,1,jsg0802
3143,0.002564102564102562,0.027745853769632168,0.585559538466821,0.125,0,jsh7408
3144,0.0048076923076923045,0.012526605020347949,1.0,1.0,1,jsh8835
3145,0.017692307692307695,0.018285819068821575,0.6922976303096733,1.0,1,jshhong
3146,0.008791208791208795,0.18831107995417848,0.8608178495269067,1.0,1,jshong2
3147,0.038461538461538464,0.28425998675277225,1.0,1.0,1,jshong2014
3148,0.0,0.06078044947369041,0.9106852510333091,1.0,1,jshuh
3149,0.005494505494505496,0.01061261594151773,0.6733632037789589,0.375,2,jshyun9235
3150,0.0,0.01663528409244582,0.8205558157242254,0.896551724137931,1,jsi331
3151,0.015625,0.2877978117054606,0.744474204977404,0.8840579710144928,1,jsimm
3152,0.0,0.09003820742519865,0.35945988114797384,0.0,0,jsj05
3153,0.0,0.01852334746004819,0.5312315400483225,0.0,0,jsj999jsj
3154,0.19230769230769232,0.01996046900826068,0.9234445008856936,1.0,1,jsjho
3155,0.002958579881656806,0.045218583868959036,0.5697913799772122,0.6428571428571429,2,jsjung
3156,0.0027472527472527444,0.030442191023251193,0.7703335026570804,1.0,1,jsjung7411
3157,0.03076923076923077,0.09314080027631419,0.7485551189395754,1.0,1,jsk137700
3158,0.0,0.006266369741540952,0.5831978381554421,0.16666666666666666,0,jsk2000
3159,0.019230769230769232,0.0118379334742831,0.8051314567999471,0.6666666666666666,2,jskang80
